"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","group"
"query_1","TRUE","0.0304099917299023","3","2","1","0.5","0.333333333333333","GO:0097513","GO:CC","myosin II filament","22097","3034","GO:0032982","204"
"query_1","TRUE","0.0405457380871468","4","2","1","0.5","0.25","GO:0005826","GO:CC","actomyosin contractile ring","22097","377","c(""GO:0030864"", ""GO:0032153"", ""GO:0070938"")","204"
"query_1","TRUE","0.0417261696888615","427","2","2","1","0.00468384074941452","GO:0031252","GO:CC","cell leading edge","22097","1074","GO:0110165","204"
"query_1","TRUE","0.000132630042581734","36","2","2","1","0.0555555555555556","GO:0000146","GO:MF","microfilament motor activity","20212","26","c(""GO:0003774"", ""GO:0140657"")","204"
"query_1","TRUE","0.00137998401448138","115","2","2","1","0.0173913043478261","GO:0003774","GO:MF","cytoskeletal motor activity","20212","359","GO:0003674","204"
"query_1","TRUE","0.00444521166525923","206","2","2","1","0.00970873786407767","GO:0005516","GO:MF","calmodulin binding","20212","1493","GO:0005515","204"
"query_1","TRUE","0.00453215802650726","208","2","2","1","0.00961538461538462","GO:0051015","GO:MF","actin filament binding","20212","7930","c(""GO:0003779"", ""GO:0044877"")","204"
"query_1","TRUE","0.0206109191410787","443","2","2","1","0.00451467268623025","GO:0003779","GO:MF","actin binding","20212","361","GO:0008092","204"
"query_1","TRUE","0.0353490642061889","580","2","2","1","0.00344827586206897","GO:0140657","GO:MF","ATP-dependent activity","20212","10560","GO:0003674","204"
"query_1","TRUE","0.0197660346914026","1","1","1","1","1","HP:0040235","HP","Leukocyte inclusion bodies","4958","15211","HP:0008264","204"
"query_1","TRUE","0.0197660346914026","1","1","1","1","1","HP:0008264","HP","Neutrophil inclusion bodies","4958","5226","HP:0011992","204"
"query_1","TRUE","0.0030892969898529","193","2","2","1","0.0103626943005181","KEGG:04814","KEGG","Motor proteins","8484","366","KEGG:00000","204"
"query_1","TRUE","0.00321901811777311","197","2","2","1","0.0101522842639594","KEGG:05130","KEGG","Pathogenic Escherichia coli infection","8484","427","KEGG:00000","204"
"query_1","TRUE","0.000961356180252736","53","2","2","1","0.0377358490566038","REAC:R-HSA-9662361","REAC","Sensory processing of sound by outer hair cells of the cochlea","10842","2135","REAC:R-HSA-9659379","204"
"query_1","TRUE","0.00149645065794058","66","2","2","1","0.0303030303030303","REAC:R-HSA-9662360","REAC","Sensory processing of sound by inner hair cells of the cochlea","10842","2134","REAC:R-HSA-9659379","204"
"query_1","TRUE","0.00178318316162989","72","2","2","1","0.0277777777777778","REAC:R-HSA-1445148","REAC","Translocation of SLC2A4 (GLUT4) to the plasma membrane","10842","2501","REAC:R-HSA-199991","204"
"query_1","TRUE","0.00188434183081469","74","2","2","1","0.027027027027027","REAC:R-HSA-9659379","REAC","Sensory processing of sound","10842","2133","REAC:R-HSA-9709957","204"
"query_1","TRUE","0.0044147038524233","113","2","2","1","0.0176991150442478","REAC:R-HSA-9664407","REAC","Parasite infection","10842","1666","REAC:R-HSA-9658195","204"
"query_1","TRUE","0.0044147038524233","113","2","2","1","0.0176991150442478","REAC:R-HSA-9664422","REAC","FCGR3A-mediated phagocytosis","10842","868","REAC:R-HSA-9664417","204"
"query_1","TRUE","0.0044147038524233","113","2","2","1","0.0176991150442478","REAC:R-HSA-9664417","REAC","Leishmania phagocytosis","10842","1277","REAC:R-HSA-9664407","204"
"query_1","TRUE","0.00465329878250054","116","2","2","1","0.0172413793103448","REAC:R-HSA-2029482","REAC","Regulation of actin dynamics for phagocytic cup formation","10842","1958","REAC:R-HSA-2029480","204"
"query_1","TRUE","0.00678809552529689","140","2","2","1","0.0142857142857143","REAC:R-HSA-2029480","REAC","Fcgamma receptor (FCGR) dependent phagocytosis","10842","908","REAC:R-HSA-168249","204"
"query_1","TRUE","0.0160493461006634","215","2","2","1","0.00930232558139535","REAC:R-HSA-9658195","REAC","Leishmania infection","10842","1275","REAC:R-HSA-9824443","204"
"query_1","TRUE","0.0160493461006634","215","2","2","1","0.00930232558139535","REAC:R-HSA-9824443","REAC","Parasitic Infection Pathways","10842","1667","REAC:R-HSA-5663205","204"
"query_1","TRUE","0.0188098939089296","430","2","2","1","0.00465116279069767","WP:WP3888","WP","VEGFA VEGFR2 signaling","8286","286","WP:000000","204"
"query_1","TRUE","0.0143178759501316","1094","17","7","0.411764705882353","0.00639853747714808","GO:0019953","GO:BP","sexual reproduction","21031","6302","GO:0000003","205"
"query_1","TRUE","0.00341056407742762","422","18","5","0.277777777777778","0.0118483412322275","GO:0005925","GO:CC","focal adhesion","22097","451","GO:0030055","205"
"query_1","TRUE","0.00381742404486071","432","18","5","0.277777777777778","0.0115740740740741","GO:0030055","GO:CC","cell-substrate junction","22097","869","GO:0070161","205"
"query_1","TRUE","0.00718728861385939","6591","18","14","0.777777777777778","0.00212410863298437","GO:0043232","GO:CC","intracellular non-membrane-bounded organelle","22097","1884","c(""GO:0043228"", ""GO:0043229"")","205"
"query_1","TRUE","0.00720091143616672","6592","18","14","0.777777777777778","0.00212378640776699","GO:0043228","GO:CC","non-membrane-bounded organelle","22097","1880","GO:0043226","205"
"query_1","TRUE","0.00877104694291774","86","18","3","0.166666666666667","0.0348837209302326","GO:0001725","GO:CC","stress fiber","22097","154","c(""GO:0042641"", ""GO:0097517"")","205"
"query_1","TRUE","0.00877104694291774","86","18","3","0.166666666666667","0.0348837209302326","GO:0097517","GO:CC","contractile actin filament bundle","22097","3038","GO:0032432","205"
"query_1","TRUE","0.0110820046093717","93","18","3","0.166666666666667","0.032258064516129","GO:0042641","GO:CC","actomyosin","22097","1815","c(""GO:0015629"", ""GO:0110165"")","205"
"query_1","TRUE","0.0118085915600337","95","18","3","0.166666666666667","0.0315789473684211","GO:0032432","GO:CC","actin filament bundle","22097","1299","c(""GO:0015629"", ""GO:0110165"")","205"
"query_1","TRUE","0.0135934853598654","282","18","4","0.222222222222222","0.0141843971631206","GO:0000793","GO:CC","condensed chromosome","22097","96","GO:0005694","205"
"query_1","TRUE","0.013435752404304","15","18","2","0.111111111111111","0.133333333333333","GO:0051371","GO:MF","muscle alpha-actinin binding","20212","7970","GO:0051393","205"
"query_1","TRUE","0.0279076329392754","1002","18","6","0.333333333333333","0.00598802395209581","GO:0008092","GO:MF","cytoskeletal protein binding","20212","1544","GO:0005515","205"
"query_1","TRUE","0.0480380679000475","28","18","2","0.111111111111111","0.0714285714285714","GO:0051393","GO:MF","alpha-actinin binding","20212","7978","GO:0042805","205"
"query_1","TRUE","0.00387118720051258","11","10","2","0.2","0.181818181818182","WP:WP5118","WP","SMC1 SMC3 role in DNA damage Cornelia de Lange Syndrome","8286","652","WP:000000","205"
"query_1","TRUE","0.0280451150711078","140","10","3","0.3","0.0214285714285714","WP:WP5083","WP","Neuroinflammation and glutamatergic signaling","8286","625","WP:000000","205"
"query_1","TRUE","0.00221124857231774","14","5","2","0.4","0.142857142857143","CORUM:6888","CORUM","v-ATPase-Ragulator-AXIN/LKB1-AMPK complex","3383","2439","CORUM:0000000","206"
"query_1","TRUE","0.0413589147952147","2","5","1","0.2","0.5","CORUM:3151","CORUM","Sulphiredoxin-peroxiredoxin complex","3383","1426","CORUM:0000000","206"
"query_1","TRUE","0.0413589147952147","2","5","1","0.2","0.5","CORUM:6675","CORUM","PI4K2A-PRDX1 complex","3383","2296","CORUM:0000000","206"
"query_1","TRUE","0.046741677447763","5508","13","13","1","0.0023602033405955","HPA:0030052","HPA","appendix; glandular cells[≥Medium]","11019","39","HPA:0030051","206"
"query_1","TRUE","0.00591103847759844","2","2","1","0.5","0.5","CORUM:7482","CORUM","LAP1-TOR1A complex","3383","2855","CORUM:0000000","207"
"query_1","TRUE","0.0118185808508209","4","2","1","0.5","0.25","CORUM:6038","CORUM","Dynein complex","3383","1857","CORUM:0000000","207"
"query_1","TRUE","0.0147710409982904","5","2","1","0.5","0.2","CORUM:6039","CORUM","Dynein-dynactin complex","3383","1858","CORUM:0000000","207"
"query_1","TRUE","0.0396639608605994","146","11","3","0.272727272727273","0.0205479452054795","GO:0001889","GO:BP","liver development","21031","520","c(""GO:0048732"", ""GO:0061008"")","207"
"query_1","TRUE","0.0421410379628972","149","11","3","0.272727272727273","0.0201342281879195","GO:0061008","GO:BP","hepaticobiliary system development","21031","15611","GO:0048731","207"
"query_1","TRUE","0.0479039364609842","454","11","4","0.363636363636364","0.00881057268722467","GO:0048732","GO:BP","gland development","21031","13414","GO:0048513","207"
"query_1","TRUE","0.0118168327986323","5","2","1","0.5","0.2","CORUM:6473","CORUM","mitochondrial calcium uniporter complex","3383","2154","CORUM:0000000","208"
"query_1","TRUE","0.000862847143412675","13","4","2","0.5","0.153846153846154","GO:0106049","GO:BP","regulation of cellular response to osmotic stress","21031","19785","c(""GO:0047484"", ""GO:0071470"", ""GO:0080135"")","208"
"query_1","TRUE","0.00132720457537098","16","4","2","0.5","0.125","GO:0047484","GO:BP","regulation of response to osmotic stress","21031","12880","c(""GO:0006970"", ""GO:0080134"")","208"
"query_1","TRUE","0.00210087411109648","20","4","2","0.5","0.1","GO:0071474","GO:BP","cellular hyperosmotic response","21031","17208","c(""GO:0006972"", ""GO:0071470"")","208"
"query_1","TRUE","0.00387936526409147","27","4","2","0.5","0.0740740740740741","GO:0006972","GO:BP","hyperosmotic response","21031","2630","GO:0006970","208"
"query_1","TRUE","0.0140702618882118","51","4","2","0.5","0.0392156862745098","GO:0071470","GO:BP","cellular response to osmotic stress","21031","17204","c(""GO:0006970"", ""GO:0062197"", ""GO:0071214"")","208"
"query_1","TRUE","0.0348080028080683","80","4","2","0.5","0.025","GO:0006970","GO:BP","response to osmotic stress","21031","2628","c(""GO:0006950"", ""GO:0009628"")","208"
"query_1","TRUE","0.0350023052831781","285","4","2","0.5","0.00701754385964912","GO:0031267","GO:MF","small GTPase binding","20212","4105","GO:0051020","208"
"query_1","TRUE","0.0356091853361684","6","4","1","0.25","0.166666666666667","GO:1905538","GO:MF","polysome binding","20212","11022","GO:0043022","208"
"query_1","TRUE","0.0432269843986107","317","4","2","0.5","0.00630914826498423","GO:0051020","GO:MF","GTPase binding","20212","7933","GO:0019899","208"
"query_1","TRUE","0.00434467776973202","12","1","1","1","0.0833333333333333","WP:WP2290","WP","RalA downstream regulated genes","8286","91","WP:000000","208"
"query_1","TRUE","0.0191889934829838","53","1","1","1","0.0188679245283019","WP:WP2864","WP","Apoptosis related network due to altered Notch3 in ovarian cancer","8286","169","WP:000000","208"
"query_1","TRUE","0.0384047065955565","2","5","1","0.2","0.5","CORUM:4039","CORUM","PAR4-BACE1 complex","3383","1529","CORUM:0000000","209"
"query_1","TRUE","0.0154021435094688","763","11","6","0.545454545454545","0.00786369593709043","HPA:0030073","HPA","appendix; lymphoid tissue[High]","11019","46","HPA:0030072","209"
"query_1","TRUE","0.0431175562441941","62","7","2","0.285714285714286","0.032258064516129","REAC:R-HSA-9707564","REAC","Cytoprotection by HMOX1","10842","412","REAC:R-HSA-9711123","209"
"query_1","TRUE","0.0269847395294791","126","4","2","0.5","0.0158730158730159","WP:WP411","WP","mRNA processing","8286","337","WP:000000","209"
"query_1","TRUE","0.00227999052182701","6657","17","14","0.823529411764706","0.00210304942166141","GO:0031974","GO:CC","membrane-enclosed lumen","22097","1221","GO:0110165","210"
"query_1","TRUE","0.00227999052182701","6657","17","14","0.823529411764706","0.00210304942166141","GO:0043233","GO:CC","organelle lumen","22097","1885","c(""GO:0031974"", ""GO:0043226"")","210"
"query_1","TRUE","0.00227999052182701","6657","17","14","0.823529411764706","0.00210304942166141","GO:0070013","GO:CC","intracellular organelle lumen","22097","2399","c(""GO:0043229"", ""GO:0043233"")","210"
"query_1","TRUE","0.0176518072650922","5521","17","12","0.705882352941177","0.0021735192899837","GO:0031981","GO:CC","nuclear lumen","22097","1227","c(""GO:0005634"", ""GO:0070013"")","210"
"query_1","TRUE","0.0010168783313819","3123","17","11","0.647058823529412","0.00352225424271534","GO:0003723","GO:MF","RNA binding","20212","346","GO:0003676","210"
"query_1","TRUE","0.0153741122653009","580","17","5","0.294117647058824","0.00862068965517241","GO:0140657","GO:MF","ATP-dependent activity","20212","10560","GO:0003674","210"
"query_1","TRUE","0.0231560648210343","121","17","3","0.176470588235294","0.0247933884297521","GO:0003697","GO:MF","single-stranded DNA binding","20212","337","GO:0003677","210"
"query_1","TRUE","0.033195472978757","7546","17","14","0.823529411764706","0.00185528756957328","GO:0097159","GO:MF","organic cyclic compound binding","20212","9069","GO:0005488","210"
"query_1","TRUE","0.0408748193202147","5491","17","12","0.705882352941177","0.00218539428155163","GO:0003676","GO:MF","nucleic acid binding","20212","323","GO:0097159","210"
"query_1","TRUE","0.0463447099143759","734","17","5","0.294117647058824","0.00681198910081744","GO:0017111","GO:MF","ribonucleoside triphosphate phosphatase activity","20212","3149","GO:0016462","210"
"query_1","TRUE","0.0216649483235839","5061","17","16","0.941176470588235","0.00316143054732266","HPA:0310431","HPA","lymph node; germinal center cells[≥Low]","11019","460","HPA:0310000","210"
"query_1","TRUE","0.0323654194222552","3730","17","14","0.823529411764706","0.00375335120643432","HPA:0630222","HPA","cervix; squamous epithelial cells[≥Medium]","11019","206","HPA:0630221","210"
"query_1","TRUE","0.0429811003130733","2","4","1","0.25","0.5","GO:1900149","GO:BP","positive regulation of Schwann cell migration","21031","20926","c(""GO:0036135"", ""GO:1900147"", ""GO:1903977"")","211"
"query_1","TRUE","0.0228625729205441","99","4","2","0.5","0.0202020202020202","MIRNA:hsa-miR-223-3p","MIRNA","hsa-miR-223-3p","14819","452","MIRNA:000000","211"
"query_1","TRUE","0.0331827699692605","8","3","1","0.333333333333333","0.125","REAC:R-HSA-196836","REAC","Vitamin C (ascorbate) metabolism","10842","2581","REAC:R-HSA-196849","211"
"query_1","TRUE","0.0397781600345715","11","3","1","0.333333333333333","0.0909090909090909","WP:WP4524","WP","Alternative pathway of fetal androgen synthesis","8286","443","WP:000000","211"
"query_1","TRUE","0.0175930768864989","5","1","1","1","0.2","GO:0045900","GO:BP","negative regulation of translational elongation","21031","12094","c(""GO:0006414"", ""GO:0006448"", ""GO:0017148"")","212"
"query_1","TRUE","0.0457419999049087","13","1","1","1","0.0769230769230769","GO:0006448","GO:BP","regulation of translational elongation","21031","2222","c(""GO:0006414"", ""GO:0006417"")","212"
"query_1","TRUE","0.00488754129519731","4","1","1","1","0.25","GO:0005785","GO:CC","signal recognition particle receptor complex","22097","350","c(""GO:0030867"", ""GO:0098796"", ""GO:0140534"")","212"
"query_1","TRUE","0.031769018418793","26","1","1","1","0.0384615384615385","GO:0030867","GO:CC","rough endoplasmic reticulum membrane","22097","981","c(""GO:0005789"", ""GO:0005791"", ""GO:0098588"")","212"
"query_1","TRUE","0.00346328913516603","7","1","1","1","0.142857142857143","GO:0005047","GO:MF","signal recognition particle binding","20212","1260","GO:0043021","212"
"query_1","TRUE","0.00346328913516603","7","1","1","1","0.142857142857143","GO:0008312","GO:MF","7S RNA binding","20212","1653","GO:0003723","212"
"query_1","TRUE","0.00730787364450736","31","1","1","1","0.032258064516129","KEGG:03060","KEGG","Protein export","8484","217","KEGG:00000","212"
"query_1","TRUE","0.0416897251429629","113","1","1","1","0.00884955752212389","REAC:R-HSA-1799339","REAC","SRP-dependent cotranslational protein targeting to membrane","10842","2089","REAC:R-HSA-72766","212"
"query_1","TRUE","0.0012432150444719","11","5","2","0.4","0.181818181818182","CORUM:6859","CORUM","HRD1 complex","3383","2425","CORUM:0000000","213"
